"Clade","Type","Gene","Isolate","Redundancy","Potential_Pseudogene_Ref","Species","Methodology","Genbank","Genbank_link","Host_Phylum","Host_Class","Host_Order","Host_Family","Host_Genus","Host_Species","Host_Sci_Name","AphiaID","Environment","Ocean","Country","StateRegion","SubRegion","Locale","Latitude","Longitude","Coordinate_Precision","Min_Depth","Max_Depth","Start_Year_Collect","End_Year_Collect","Ref","Reference","Ref_link"
"A","N_A","ITS2","culture 77","N_A","YES_Thornhill_2007_Mol_Ecol_16_5326","N_A","cloning","EU074859","http://www.ncbi.nlm.nih.gov/nuccore/EU074859","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","culture","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","Thornhill_2007_Mol_Ecol_16_5326","Thornhill D, LaJeunesse T, Santos S (2007) Measuring rDNA diversity in eukaryotic microbial systems: how intragenomic variation, pseudogenes, and PCR artifacts confound biodiversity estimates. Molecular Ecology 16, 5326-5340.","http://www3.interscience.wiley.com/journal/117989921/abstract"
"A","N_A","ITS2","culture 77","N_A","YES_Thornhill_2007_Mol_Ecol_16_5326","N_A","cloning","EU074860","http://www.ncbi.nlm.nih.gov/nuccore/EU074860","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","culture","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","Thornhill_2007_Mol_Ecol_16_5326","Thornhill D, LaJeunesse T, Santos S (2007) Measuring rDNA diversity in eukaryotic microbial systems: how intragenomic variation, pseudogenes, and PCR artifacts confound biodiversity estimates. Molecular Ecology 16, 5326-5340.","http://www3.interscience.wiley.com/journal/117989921/abstract"
"A","N_A","ITS2","culture 77","N_A","YES_Thornhill_2007_Mol_Ecol_16_5326","N_A","cloning","EU074862","http://www.ncbi.nlm.nih.gov/nuccore/EU074862","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","culture","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","Thornhill_2007_Mol_Ecol_16_5326","Thornhill D, LaJeunesse T, Santos S (2007) Measuring rDNA diversity in eukaryotic microbial systems: how intragenomic variation, pseudogenes, and PCR artifacts confound biodiversity estimates. Molecular Ecology 16, 5326-5340.","http://www3.interscience.wiley.com/journal/117989921/abstract"
"A","N_A","ITS","Amami1a","N_A","N_A","N_A","cloning","AB190280","http://www.ncbi.nlm.nih.gov/nuccore/AB190280","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sansibaricus","Zoanthus sansibaricus",220521,"in hospite","Pacific","Japan","Kagoshima","Amami","Tomori",28.234855,129.53667,60000,0,1,2003,2004,"Reimer_2006_Phycol_Res_54_122","Reimer JD, Takishita K, Ono S, Maruyama T, Tsukahara J (2006) Latitudinal and intracolony ITS-rDNA sequence variation in the symbiotic dinoflagellate genus Symbiodinium (Dinophyceae) in Zoanthus sansibaricus (Anthozoa: Hexacorallia). Phycological Research 54, 122-132.","http://www3.interscience.wiley.com/journal/118624785/abstract"
"A","N_A","ITS","Amami1b","N_A","N_A","N_A","cloning","AB190281","http://www.ncbi.nlm.nih.gov/nuccore/AB190281","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sansibaricus","Zoanthus sansibaricus",220521,"in hospite","Pacific","Japan","Kagoshima","Amami","Tomori",28.234855,129.53667,60000,0,1,2003,2004,"Reimer_2006_Phycol_Res_54_122","Reimer JD, Takishita K, Ono S, Maruyama T, Tsukahara J (2006) Latitudinal and intracolony ITS-rDNA sequence variation in the symbiotic dinoflagellate genus Symbiodinium (Dinophyceae) in Zoanthus sansibaricus (Anthozoa: Hexacorallia). Phycological Research 54, 122-132.","http://www3.interscience.wiley.com/journal/118624785/abstract"
"A","N_A","ITS","Amami1c","N_A","N_A","N_A","cloning","AB190282","http://www.ncbi.nlm.nih.gov/nuccore/AB190282","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sansibaricus","Zoanthus sansibaricus",220521,"in hospite","Pacific","Japan","Kagoshima","Amami","Tomori",28.234855,129.53667,60000,0,1,2003,2004,"Reimer_2006_Phycol_Res_54_122","Reimer JD, Takishita K, Ono S, Maruyama T, Tsukahara J (2006) Latitudinal and intracolony ITS-rDNA sequence variation in the symbiotic dinoflagellate genus Symbiodinium (Dinophyceae) in Zoanthus sansibaricus (Anthozoa: Hexacorallia). Phycological Research 54, 122-132.","http://www3.interscience.wiley.com/journal/118624785/abstract"
"A","N_A","ITS","Amami2a","N_A","N_A","N_A","cloning","AB190283","http://www.ncbi.nlm.nih.gov/nuccore/AB190283","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sansibaricus","Zoanthus sansibaricus",220521,"in hospite","Pacific","Japan","Kagoshima","Amami","Tomori",28.234855,129.53667,60000,0,1,2003,2004,"Reimer_2006_Phycol_Res_54_122","Reimer JD, Takishita K, Ono S, Maruyama T, Tsukahara J (2006) Latitudinal and intracolony ITS-rDNA sequence variation in the symbiotic dinoflagellate genus Symbiodinium (Dinophyceae) in Zoanthus sansibaricus (Anthozoa: Hexacorallia). Phycological Research 54, 122-132.","http://www3.interscience.wiley.com/journal/118624785/abstract"
"A","N_A","ITS","Amami2b","N_A","N_A","N_A","cloning","AB190284","http://www.ncbi.nlm.nih.gov/nuccore/AB190284","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sansibaricus","Zoanthus sansibaricus",220521,"in hospite","Pacific","Japan","Kagoshima","Amami","Tomori",28.234855,129.53667,60000,0,1,2003,2004,"Reimer_2006_Phycol_Res_54_122","Reimer JD, Takishita K, Ono S, Maruyama T, Tsukahara J (2006) Latitudinal and intracolony ITS-rDNA sequence variation in the symbiotic dinoflagellate genus Symbiodinium (Dinophyceae) in Zoanthus sansibaricus (Anthozoa: Hexacorallia). Phycological Research 54, 122-132.","http://www3.interscience.wiley.com/journal/118624785/abstract"
"A","N_A","ITS","Amami2c","N_A","N_A","N_A","cloning","AB190285","http://www.ncbi.nlm.nih.gov/nuccore/AB190285","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sansibaricus","Zoanthus sansibaricus",220521,"in hospite","Pacific","Japan","Kagoshima","Amami","Tomori",28.234855,129.53667,60000,0,1,2003,2004,"Reimer_2006_Phycol_Res_54_122","Reimer JD, Takishita K, Ono S, Maruyama T, Tsukahara J (2006) Latitudinal and intracolony ITS-rDNA sequence variation in the symbiotic dinoflagellate genus Symbiodinium (Dinophyceae) in Zoanthus sansibaricus (Anthozoa: Hexacorallia). Phycological Research 54, 122-132.","http://www3.interscience.wiley.com/journal/118624785/abstract"
"A","N_A","ITS","Amami1d","N_A","N_A","N_A","cloning","AB207197","http://www.ncbi.nlm.nih.gov/nuccore/AB207197","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sansibaricus","Zoanthus sansibaricus",220521,"in hospite","Pacific","Japan","Kagoshima","Amami","Tomori",28.234855,129.53667,60000,0,1,2003,2004,"Reimer_2006_Phycol_Res_54_122","Reimer JD, Takishita K, Ono S, Maruyama T, Tsukahara J (2006) Latitudinal and intracolony ITS-rDNA sequence variation in the symbiotic dinoflagellate genus Symbiodinium (Dinophyceae) in Zoanthus sansibaricus (Anthozoa: Hexacorallia). Phycological Research 54, 122-132.","http://www3.interscience.wiley.com/journal/118624785/abstract"
"A","N_A","ITS","Amami1e","N_A","N_A","N_A","cloning","AB207198","http://www.ncbi.nlm.nih.gov/nuccore/AB207198","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sansibaricus","Zoanthus sansibaricus",220521,"in hospite","Pacific","Japan","Kagoshima","Amami","Tomori",28.234855,129.53667,60000,0,1,2003,2004,"Reimer_2006_Phycol_Res_54_122","Reimer JD, Takishita K, Ono S, Maruyama T, Tsukahara J (2006) Latitudinal and intracolony ITS-rDNA sequence variation in the symbiotic dinoflagellate genus Symbiodinium (Dinophyceae) in Zoanthus sansibaricus (Anthozoa: Hexacorallia). Phycological Research 54, 122-132.","http://www3.interscience.wiley.com/journal/118624785/abstract"
"A","N_A","ITS","Amami1f","N_A","N_A","N_A","cloning","AB207199","http://www.ncbi.nlm.nih.gov/nuccore/AB207199","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sansibaricus","Zoanthus sansibaricus",220521,"in hospite","Pacific","Japan","Kagoshima","Amami","Tomori",28.234855,129.53667,60000,0,1,2003,2004,"Reimer_2006_Phycol_Res_54_122","Reimer JD, Takishita K, Ono S, Maruyama T, Tsukahara J (2006) Latitudinal and intracolony ITS-rDNA sequence variation in the symbiotic dinoflagellate genus Symbiodinium (Dinophyceae) in Zoanthus sansibaricus (Anthozoa: Hexacorallia). Phycological Research 54, 122-132.","http://www3.interscience.wiley.com/journal/118624785/abstract"
"A","N_A","ITS","Amami1g","N_A","N_A","N_A","cloning","AB207200","http://www.ncbi.nlm.nih.gov/nuccore/AB207200","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sansibaricus","Zoanthus sansibaricus",220521,"in hospite","Pacific","Japan","Kagoshima","Amami","Tomori",28.234855,129.53667,60000,0,1,2003,2004,"Reimer_2006_Phycol_Res_54_122","Reimer JD, Takishita K, Ono S, Maruyama T, Tsukahara J (2006) Latitudinal and intracolony ITS-rDNA sequence variation in the symbiotic dinoflagellate genus Symbiodinium (Dinophyceae) in Zoanthus sansibaricus (Anthozoa: Hexacorallia). Phycological Research 54, 122-132.","http://www3.interscience.wiley.com/journal/118624785/abstract"
"A","N_A","ITS","Amami1h","N_A","N_A","N_A","cloning","AB207201","http://www.ncbi.nlm.nih.gov/nuccore/AB207201","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sansibaricus","Zoanthus sansibaricus",220521,"in hospite","Pacific","Japan","Kagoshima","Amami","Tomori",28.234855,129.53667,60000,0,1,2003,2004,"Reimer_2006_Phycol_Res_54_122","Reimer JD, Takishita K, Ono S, Maruyama T, Tsukahara J (2006) Latitudinal and intracolony ITS-rDNA sequence variation in the symbiotic dinoflagellate genus Symbiodinium (Dinophyceae) in Zoanthus sansibaricus (Anthozoa: Hexacorallia). Phycological Research 54, 122-132.","http://www3.interscience.wiley.com/journal/118624785/abstract"
"A","N_A","ITS","Amami1i","N_A","N_A","N_A","cloning","AB207202","http://www.ncbi.nlm.nih.gov/nuccore/AB207202","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sansibaricus","Zoanthus sansibaricus",220521,"in hospite","Pacific","Japan","Kagoshima","Amami","Tomori",28.234855,129.53667,60000,0,1,2003,2004,"Reimer_2006_Phycol_Res_54_122","Reimer JD, Takishita K, Ono S, Maruyama T, Tsukahara J (2006) Latitudinal and intracolony ITS-rDNA sequence variation in the symbiotic dinoflagellate genus Symbiodinium (Dinophyceae) in Zoanthus sansibaricus (Anthozoa: Hexacorallia). Phycological Research 54, 122-132.","http://www3.interscience.wiley.com/journal/118624785/abstract"
"A","N_A","ITS","Amami1j","N_A","N_A","N_A","cloning","AB207203","http://www.ncbi.nlm.nih.gov/nuccore/AB207203","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sansibaricus","Zoanthus sansibaricus",220521,"in hospite","Pacific","Japan","Kagoshima","Amami","Tomori",28.234855,129.53667,60000,0,1,2003,2004,"Reimer_2006_Phycol_Res_54_122","Reimer JD, Takishita K, Ono S, Maruyama T, Tsukahara J (2006) Latitudinal and intracolony ITS-rDNA sequence variation in the symbiotic dinoflagellate genus Symbiodinium (Dinophyceae) in Zoanthus sansibaricus (Anthozoa: Hexacorallia). Phycological Research 54, 122-132.","http://www3.interscience.wiley.com/journal/118624785/abstract"
"A","N_A","ITS","Amami1k","N_A","N_A","N_A","cloning","AB207204","http://www.ncbi.nlm.nih.gov/nuccore/AB207204","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sansibaricus","Zoanthus sansibaricus",220521,"in hospite","Pacific","Japan","Kagoshima","Amami","Tomori",28.234855,129.53667,60000,0,1,2003,2004,"Reimer_2006_Phycol_Res_54_122","Reimer JD, Takishita K, Ono S, Maruyama T, Tsukahara J (2006) Latitudinal and intracolony ITS-rDNA sequence variation in the symbiotic dinoflagellate genus Symbiodinium (Dinophyceae) in Zoanthus sansibaricus (Anthozoa: Hexacorallia). Phycological Research 54, 122-132.","http://www3.interscience.wiley.com/journal/118624785/abstract"
"A","N_A","ITS","Amami4b","N_A","N_A","N_A","cloning","AB207205","http://www.ncbi.nlm.nih.gov/nuccore/AB207205","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sansibaricus","Zoanthus sansibaricus",220521,"in hospite","Pacific","Japan","Kagoshima","Amami","Tomori",28.234855,129.53667,60000,0,1,2003,2004,"Reimer_2006_Phycol_Res_54_122","Reimer JD, Takishita K, Ono S, Maruyama T, Tsukahara J (2006) Latitudinal and intracolony ITS-rDNA sequence variation in the symbiotic dinoflagellate genus Symbiodinium (Dinophyceae) in Zoanthus sansibaricus (Anthozoa: Hexacorallia). Phycological Research 54, 122-132.","http://www3.interscience.wiley.com/journal/118624785/abstract"
"A","N_A","ITS","Amami4a","N_A","N_A","N_A","cloning","AB207206","http://www.ncbi.nlm.nih.gov/nuccore/AB207206","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sansibaricus","Zoanthus sansibaricus",220521,"in hospite","Pacific","Japan","Kagoshima","Amami","Tomori",28.234855,129.53667,60000,0,1,2003,2004,"Reimer_2006_Phycol_Res_54_122","Reimer JD, Takishita K, Ono S, Maruyama T, Tsukahara J (2006) Latitudinal and intracolony ITS-rDNA sequence variation in the symbiotic dinoflagellate genus Symbiodinium (Dinophyceae) in Zoanthus sansibaricus (Anthozoa: Hexacorallia). Phycological Research 54, 122-132.","http://www3.interscience.wiley.com/journal/118624785/abstract"
"A","N_A","ITS","Amami4c","N_A","N_A","N_A","cloning","AB207207","http://www.ncbi.nlm.nih.gov/nuccore/AB207207","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sansibaricus","Zoanthus sansibaricus",220521,"in hospite","Pacific","Japan","Kagoshima","Amami","Tomori",28.234855,129.53667,60000,0,1,2003,2004,"Reimer_2006_Phycol_Res_54_122","Reimer JD, Takishita K, Ono S, Maruyama T, Tsukahara J (2006) Latitudinal and intracolony ITS-rDNA sequence variation in the symbiotic dinoflagellate genus Symbiodinium (Dinophyceae) in Zoanthus sansibaricus (Anthozoa: Hexacorallia). Phycological Research 54, 122-132.","http://www3.interscience.wiley.com/journal/118624785/abstract"
"A","N_A","ITS","Amami5a","N_A","N_A","N_A","cloning","AB207208","http://www.ncbi.nlm.nih.gov/nuccore/AB207208","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sansibaricus","Zoanthus sansibaricus",220521,"in hospite","Pacific","Japan","Kagoshima","Amami","Tomori",28.234855,129.53667,60000,0,1,2003,2004,"Reimer_2006_Phycol_Res_54_122","Reimer JD, Takishita K, Ono S, Maruyama T, Tsukahara J (2006) Latitudinal and intracolony ITS-rDNA sequence variation in the symbiotic dinoflagellate genus Symbiodinium (Dinophyceae) in Zoanthus sansibaricus (Anthozoa: Hexacorallia). Phycological Research 54, 122-132.","http://www3.interscience.wiley.com/journal/118624785/abstract"
"A","N_A","ITS","Amami5b","N_A","N_A","N_A","cloning","AB207209","http://www.ncbi.nlm.nih.gov/nuccore/AB207209","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sansibaricus","Zoanthus sansibaricus",220521,"in hospite","Pacific","Japan","Kagoshima","Amami","Tomori",28.234855,129.53667,60000,0,1,2003,2004,"Reimer_2006_Phycol_Res_54_122","Reimer JD, Takishita K, Ono S, Maruyama T, Tsukahara J (2006) Latitudinal and intracolony ITS-rDNA sequence variation in the symbiotic dinoflagellate genus Symbiodinium (Dinophyceae) in Zoanthus sansibaricus (Anthozoa: Hexacorallia). Phycological Research 54, 122-132.","http://www3.interscience.wiley.com/journal/118624785/abstract"
"A","N_A","ITS","Amami6a","N_A","N_A","N_A","cloning","AB207210","http://www.ncbi.nlm.nih.gov/nuccore/AB207210","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sansibaricus","Zoanthus sansibaricus",220521,"in hospite","Pacific","Japan","Kagoshima","Amami","Tomori",28.234855,129.53667,60000,0,1,2003,2004,"Reimer_2006_Phycol_Res_54_122","Reimer JD, Takishita K, Ono S, Maruyama T, Tsukahara J (2006) Latitudinal and intracolony ITS-rDNA sequence variation in the symbiotic dinoflagellate genus Symbiodinium (Dinophyceae) in Zoanthus sansibaricus (Anthozoa: Hexacorallia). Phycological Research 54, 122-132.","http://www3.interscience.wiley.com/journal/118624785/abstract"
"A","N_A","ITS","zCass-cultB","N_A","N_A","same_as_Symbiodinium microadriaticum","sequencing","AF180120","http://www.ncbi.nlm.nih.gov/nuccore/AF180120","Cnidaria","Scyphozoa","Rhizostomeae","Cassiopeidae","Cassiopea","xamachana","Cassiopea xamachana",287172,"culture","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","Hunter_1997_ICRS8_2_1599","Hunter CL, Morden CW, Smith CM (1997) The utility of ITS sequences in assessing relationships among zooxanthellae and coral. Proceedings of the 8th International Coral Ref Symposium, Vol 2, 1599-1602.","http://www.reefbase.org/resource_center/publication/icrs.aspx"
"A","N_A","ITS","zMonverA-cult","N_A","N_A","same_as_Symbiodinum kawagutii","sequencing","AF180121","http://www.ncbi.nlm.nih.gov/nuccore/AF180121","Cnidaria","Anthozoa","Scleractinia","Acroporidae","Montipora","capitata","Montipora capitata",287697,"culture","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","Hunter_1997_ICRS8_2_1599","Hunter CL, Morden CW, Smith CM (1997) The utility of ITS sequences in assessing relationships among zooxanthellae and coral. Proceedings of the 8th International Coral Ref Symposium, Vol 2, 1599-1602.","http://www.reefbase.org/resource_center/publication/icrs.aspx"
"A","N_A","ITS","zMonverB-cult","N_A","N_A","same_as_Symbiodinum kawagutii","sequencing","AF180122","http://www.ncbi.nlm.nih.gov/nuccore/AF180122","Cnidaria","Anthozoa","Scleractinia","Acroporidae","Montipora","capitata","Montipora capitata",287697,"culture","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","Hunter_1997_ICRS8_2_1599","Hunter CL, Morden CW, Smith CM (1997) The utility of ITS sequences in assessing relationships among zooxanthellae and coral. Proceedings of the 8th International Coral Ref Symposium, Vol 2, 1599-1602.","http://www.reefbase.org/resource_center/publication/icrs.aspx"
"A","N_A","ITS","zZoansoc-cult","N_A","N_A","N_A","sequencing","AF180123","http://www.ncbi.nlm.nih.gov/nuccore/AF180123","Cnidaria","Anthozoa","Zoanthidea","Zoanthidae","Zoanthus","sociatus","Zoanthus sociatus",288843,"culture","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","N_A","Hunter_1997_ICRS8_2_1599","Hunter CL, Morden CW, Smith CM (1997) The utility of ITS sequences in assessing relationships among zooxanthellae and coral. Proceedings of the 8th International Coral Ref Symposium, Vol 2, 1599-1602.","http://www.reefbase.org/resource_center/publication/icrs.aspx"
"A","N_A","ITS","PHSCHH1A","N_A","N_A","N_A","sequencing","AF183575","http://www.ncbi.nlm.nih.gov/nuccore/AF183575","Mollusca","Bivalvia","Veneroida","Cardiidae","Hippopus","hippopus","Hippopus hippopus",216411,"culture","Pacific","Philippines","N_A","N_A","N_A",12,123,850000,"N_A","N_A","N_A","N_A","Baillie_2000_J_Phycology_36_1153","Baillie BK, Belda-Baillie CA, & Maruyama T (2000) Conspecificity and Indo-Pacific distribution of Symbiodinium genotypes (Dinophyceae) from giant clams. Journal of Phycology 36, 1153-1161.","http://www3.interscience.wiley.com/journal/120697710/abstract"
"A","N_A","ITS","JCUSG-1","N_A","N_A","N_A","sequencing","AF184941","http://www.ncbi.nlm.nih.gov/nuccore/AF184941","Cnidaria","Anthozoa","Alcyonacea","Alcyoniidae","Sarcophyton","glaucom","Sarcophyton glaucom",209621,"culture","Pacific","Australia","N_A","N_A","N_A",-25,134,2200000,"N_A","N_A","N_A","N_A","Baillie_2000_J_Phycology_36_1153","Baillie BK, Belda-Baillie CA, & Maruyama T (2000) Conspecificity and Indo-Pacific distribution of Symbiodinium genotypes (Dinophyceae) from giant clams. Journal of Phycology 36, 1153-1161.","http://www3.interscience.wiley.com/journal/120697710/abstract"
